Number of static obstacles,Number of dynamic obstacles,Minimum distance from obstacle,Average distance between obstacles,Largest free angle,Area,Run number,Robot position,Obs pos,Dyn obs pos,Is stuck
0,1,0,0,0,B to C,12,"(27, 31)",[],"[(27, 31)]",FALSE
0,1,0,0,0,B to C,12,"(27, 31)",[],"[(27, 31)]",FALSE
0,1,1.414213562,0,0,B to C,12,"(27, 31)",[],"[(28, 32)]",FALSE
0,1,1.414213562,0,0,B to C,12,"(27, 31)",[],"[(28, 32)]",FALSE
0,1,2.828427125,0,0,B to C,12,"(27, 31)",[],"[(29, 33)]",FALSE
0,1,2.828427125,0,0,B to C,12,"(27, 31)",[],"[(29, 33)]",FALSE
0,1,4.242640687,0,0,B to C,12,"(27, 31)",[],"[(30, 34)]",FALSE
0,1,4.242640687,0,0,B to C,12,"(27, 31)",[],"[(30, 34)]",FALSE
0,0,0,0,0,B to C,12,"(27, 31)",[],[],FALSE
2,0,0,0,0,B to C,12,"(26, 32)","[(21, 32), (28, 36)]",[],TRUE
8,0,0,0,0,B to C,12,"(25, 33)","[(20, 33), (21, 30), (21, 31), (21, 32), (21, 33), (21, 34), (28, 36), (28, 37)]",[],TRUE
12,0,0,0,0,B to C,12,"(24, 34)","[(19, 34), (20, 31), (20, 32), (20, 33), (20, 34), (21, 30), (21, 31), (21, 32), (21, 33), (21, 34), (28, 36), (28, 37)]",[],TRUE
11,0,0,0,0,B to C,12,"(23, 35)","[(19, 32), (19, 33), (19, 34), (20, 31), (20, 32), (20, 33), (20, 34), (21, 31), (21, 32), (21, 33), (21, 34)]",[],TRUE
11,0,0,0,0,B to C,12,"(22, 36)","[(18, 33), (18, 34), (19, 32), (19, 33), (19, 34), (20, 32), (20, 33), (20, 34), (21, 32), (21, 33), (21, 34)]",[],TRUE
10,0,0,0,0,B to C,12,"(21, 37)","[(17, 34), (18, 33), (18, 34), (19, 33), (19, 34), (20, 33), (20, 34), (21, 32), (21, 33), (21, 34)]",[],TRUE
6,0,0,0,0,B to C,12,"(20, 38)","[(17, 34), (18, 34), (19, 34), (20, 33), (20, 34), (21, 34)]",[],TRUE
1,0,0,0,0,B to C,12,"(20, 39)","[(20, 34)]",[],TRUE
0,1,3.16227766,0,0,B to C,12,"(20, 40)",[],"[(21, 43)]",FALSE
0,1,3.16227766,0,0,B to C,12,"(20, 40)",[],"[(21, 43)]",FALSE
0,1,2.828427125,0,0,B to C,12,"(20, 40)",[],"[(22, 42)]",FALSE
0,1,2.828427125,0,0,B to C,12,"(20, 40)",[],"[(22, 42)]",FALSE
0,1,3.16227766,0,0,B to C,12,"(20, 40)",[],"[(23, 41)]",FALSE
0,1,3.16227766,0,0,B to C,12,"(20, 40)",[],"[(23, 41)]",FALSE
0,1,4,0,0,B to C,12,"(20, 40)",[],"[(24, 40)]",FALSE
0,1,4,0,0,B to C,12,"(20, 40)",[],"[(24, 40)]",FALSE
0,0,0,0,0,B to C,12,"(20, 40)",[],[],FALSE
0,0,0,0,0,B to C,12,"(19, 41)",[],[],TRUE
1,0,0,0,0,B to C,12,"(18, 42)","[(13, 42)]",[],TRUE
5,0,0,0,0,B to C,12,"(17, 43)","[(12, 43), (13, 40), (13, 41), (13, 42), (13, 43)]",[],TRUE
3,0,0,0,0,B to C,12,"(17, 44)","[(13, 41), (13, 42), (13, 43)]",[],TRUE
2,0,0,0,0,C to B,12,"(17, 45)","[(13, 42), (13, 43)]",[],TRUE
0,0,0,0,0,C to B,12,"(18, 44)",[],[],TRUE
0,0,0,0,0,C to B,12,"(19, 43)",[],[],TRUE
0,0,0,0,0,C to B,12,"(20, 42)",[],[],TRUE
0,0,0,0,0,C to B,12,"(21, 41)",[],[],TRUE
2,0,0,0,0,C to B,12,"(22, 40)","[(26, 42), (26, 43)]",[],TRUE
4,0,0,0,0,C to B,12,"(23, 39)","[(26, 42), (26, 43), (27, 42), (28, 39)]",[],TRUE
9,1,0,0,0,C to B,12,"(24, 38)","[(21, 34), (26, 42), (27, 42), (28, 36), (28, 37), (28, 38), (28, 39), (28, 40), (28, 41)]","[(27, 34)]",FALSE
9,1,0,0,0,C to B,12,"(24, 38)","[(21, 34), (26, 42), (27, 42), (28, 36), (28, 37), (28, 38), (28, 39), (28, 40), (28, 41)]","[(27, 34)]",FALSE
9,0,0,0,0,C to B,12,"(24, 38)","[(21, 34), (26, 42), (27, 42), (28, 36), (28, 37), (28, 38), (28, 39), (28, 40), (28, 41)]",[],FALSE
7,1,4.242640687,0,0,C to B,12,"(25, 37)","[(21, 34), (28, 36), (28, 37), (28, 38), (28, 39), (28, 40), (28, 41)]","[(28, 34)]",FALSE
7,1,0,0,0,C to B,12,"(25, 37)","[(21, 34), (28, 36), (28, 37), (28, 38), (28, 39), (28, 40), (28, 41)]","[(29, 34)]",FALSE
7,1,0,0,0,C to B,12,"(25, 37)","[(21, 34), (28, 36), (28, 37), (28, 38), (28, 39), (28, 40), (28, 41)]","[(29, 34)]",FALSE
7,0,0,0,0,C to B,12,"(25, 37)","[(21, 34), (28, 36), (28, 37), (28, 38), (28, 39), (28, 40), (28, 41)]",[],FALSE
7,0,0,0,0,C to B,12,"(25, 36)","[(21, 33), (21, 34), (28, 36), (28, 37), (28, 38), (28, 39), (28, 40)]",[],TRUE
7,1,0,0,0,C to B,12,"(25, 35)","[(21, 32), (21, 33), (21, 34), (28, 36), (28, 37), (28, 38), (28, 39)]","[(21, 38)]",FALSE
7,1,0,0,0,C to B,12,"(25, 35)","[(21, 32), (21, 33), (21, 34), (28, 36), (28, 37), (28, 38), (28, 39)]","[(21, 38)]",FALSE
7,2,4.242640687,8.602325267,161.5650512,C to B,12,"(25, 35)","[(21, 32), (21, 33), (21, 34), (28, 36), (28, 37), (28, 38), (28, 39)]","[(22, 38), (27, 31)]",FALSE
7,2,4.242640687,8.602325267,161.5650512,C to B,12,"(25, 35)","[(21, 32), (21, 33), (21, 34), (28, 36), (28, 37), (28, 38), (28, 39)]","[(22, 38), (27, 31)]",FALSE
7,2,3.605551275,7.810249676,191.3099325,C to B,12,"(25, 35)","[(21, 32), (21, 33), (21, 34), (28, 36), (28, 37), (28, 38), (28, 39)]","[(23, 38), (28, 32)]",FALSE
7,2,3.605551275,7.810249676,191.3099325,C to B,12,"(25, 35)","[(21, 32), (21, 33), (21, 34), (28, 36), (28, 37), (28, 38), (28, 39)]","[(23, 38), (28, 32)]",FALSE
7,2,3.16227766,7.071067812,225,C to B,12,"(25, 35)","[(21, 32), (21, 33), (21, 34), (28, 36), (28, 37), (28, 38), (28, 39)]","[(24, 38), (29, 33)]",FALSE
7,2,2.828427125,7.211102551,198.4349488,C to B,12,"(25, 35)","[(21, 32), (21, 33), (21, 34), (28, 36), (28, 37), (28, 38), (28, 39)]","[(23, 37), (29, 33)]",FALSE
7,2,2.828427125,7.211102551,161.5650512,C to B,12,"(25, 35)","[(21, 32), (21, 33), (21, 34), (28, 36), (28, 37), (28, 38), (28, 39)]","[(23, 37), (27, 31)]",FALSE
7,2,2.236067977,6.403124237,143.1301024,C to B,12,"(25, 35)","[(21, 32), (21, 33), (21, 34), (28, 36), (28, 37), (28, 38), (28, 39)]","[(23, 36), (27, 31)]",FALSE
7,2,1.414213562,5,168.6900675,C to B,12,"(25, 35)","[(21, 32), (21, 33), (21, 34), (28, 36), (28, 37), (28, 38), (28, 39)]","[(24, 36), (27, 32)]",FALSE
7,2,1.414213562,5,168.6900675,C to B,12,"(25, 35)","[(21, 32), (21, 33), (21, 34), (28, 36), (28, 37), (28, 38), (28, 39)]","[(24, 36), (27, 32)]",FALSE
7,2,0,2.828427125,315,C to B,12,"(25, 35)","[(21, 32), (21, 33), (21, 34), (28, 36), (28, 37), (28, 38), (28, 39)]","[(25, 35), (27, 33)]",FALSE
7,2,0,2.828427125,315,C to B,12,"(25, 35)","[(21, 32), (21, 33), (21, 34), (28, 36), (28, 37), (28, 38), (28, 39)]","[(25, 35), (27, 33)]",FALSE
7,1,1.414213562,0,0,C to B,12,"(25, 35)","[(21, 32), (21, 33), (21, 34), (28, 36), (28, 37), (28, 38), (28, 39)]","[(26, 34)]",FALSE
7,1,1.414213562,0,0,C to B,12,"(25, 35)","[(21, 32), (21, 33), (21, 34), (28, 36), (28, 37), (28, 38), (28, 39)]","[(26, 34)]",FALSE
7,2,0,2.236067977,333.4349488,C to B,12,"(25, 35)","[(21, 32), (21, 33), (21, 34), (28, 36), (28, 37), (28, 38), (28, 39)]","[(25, 35), (27, 34)]",FALSE
7,2,0,2.236067977,333.4349488,C to B,12,"(25, 35)","[(21, 32), (21, 33), (21, 34), (28, 36), (28, 37), (28, 38), (28, 39)]","[(25, 35), (27, 34)]",FALSE
7,2,1,3.605551275,251.5650512,C to B,12,"(25, 35)","[(21, 32), (21, 33), (21, 34), (28, 36), (28, 37), (28, 38), (28, 39)]","[(25, 36), (28, 34)]",FALSE
7,2,1,3.605551275,251.5650512,C to B,12,"(25, 35)","[(21, 32), (21, 33), (21, 34), (28, 36), (28, 37), (28, 38), (28, 39)]","[(25, 36), (28, 34)]",FALSE
7,2,2,5,255.9637565,C to B,12,"(25, 35)","[(21, 32), (21, 33), (21, 34), (28, 36), (28, 37), (28, 38), (28, 39)]","[(25, 37), (29, 34)]",FALSE
7,2,2,5,255.9637565,C to B,12,"(25, 35)","[(21, 32), (21, 33), (21, 34), (28, 36), (28, 37), (28, 38), (28, 39)]","[(25, 37), (29, 34)]",FALSE
7,1,3,0,0,C to B,12,"(25, 35)","[(21, 32), (21, 33), (21, 34), (28, 36), (28, 37), (28, 38), (28, 39)]","[(25, 38)]",FALSE
7,1,3,0,0,C to B,12,"(25, 35)","[(21, 32), (21, 33), (21, 34), (28, 36), (28, 37), (28, 38), (28, 39)]","[(25, 38)]",FALSE
7,1,4,0,0,C to B,12,"(25, 35)","[(21, 32), (21, 33), (21, 34), (28, 36), (28, 37), (28, 38), (28, 39)]","[(25, 39)]",FALSE
7,1,4,0,0,C to B,12,"(25, 35)","[(21, 32), (21, 33), (21, 34), (28, 36), (28, 37), (28, 38), (28, 39)]","[(25, 39)]",FALSE
7,1,0,0,0,C to B,12,"(25, 35)","[(21, 32), (21, 33), (21, 34), (28, 36), (28, 37), (28, 38), (28, 39)]","[(25, 40)]",FALSE
7,1,4,0,0,C to B,12,"(25, 35)","[(21, 32), (21, 33), (21, 34), (28, 36), (28, 37), (28, 38), (28, 39)]","[(25, 39)]",FALSE
7,1,4,0,0,C to B,12,"(25, 35)","[(21, 32), (21, 33), (21, 34), (28, 36), (28, 37), (28, 38), (28, 39)]","[(25, 39)]",FALSE
7,2,3,6.403124237,243.4349488,C to B,12,"(25, 35)","[(21, 32), (21, 33), (21, 34), (28, 36), (28, 37), (28, 38), (28, 39)]","[(25, 38), (29, 33)]",FALSE
7,2,3,6.403124237,243.4349488,C to B,12,"(25, 35)","[(21, 32), (21, 33), (21, 34), (28, 36), (28, 37), (28, 38), (28, 39)]","[(25, 38), (29, 33)]",FALSE
7,2,2,5.830951895,225,C to B,12,"(25, 35)","[(21, 32), (21, 33), (21, 34), (28, 36), (28, 37), (28, 38), (28, 39)]","[(25, 37), (28, 32)]",FALSE
7,2,2,5.830951895,225,C to B,12,"(25, 35)","[(21, 32), (21, 33), (21, 34), (28, 36), (28, 37), (28, 38), (28, 39)]","[(25, 37), (28, 32)]",FALSE
7,2,1,5.385164807,206.5650512,C to B,12,"(25, 35)","[(21, 32), (21, 33), (21, 34), (28, 36), (28, 37), (28, 38), (28, 39)]","[(25, 36), (27, 31)]",FALSE
7,2,1,5.385164807,206.5650512,C to B,12,"(25, 35)","[(21, 32), (21, 33), (21, 34), (28, 36), (28, 37), (28, 38), (28, 39)]","[(25, 36), (27, 31)]",FALSE
7,1,0,0,0,C to B,12,"(25, 35)","[(21, 32), (21, 33), (21, 34), (28, 36), (28, 37), (28, 38), (28, 39)]","[(25, 35)]",FALSE
7,1,0,0,0,C to B,12,"(25, 35)","[(21, 32), (21, 33), (21, 34), (28, 36), (28, 37), (28, 38), (28, 39)]","[(25, 35)]",FALSE
7,1,1.414213562,0,0,C to B,12,"(25, 35)","[(21, 32), (21, 33), (21, 34), (28, 36), (28, 37), (28, 38), (28, 39)]","[(26, 34)]",FALSE
7,1,1.414213562,0,0,C to B,12,"(25, 35)","[(21, 32), (21, 33), (21, 34), (28, 36), (28, 37), (28, 38), (28, 39)]","[(26, 34)]",FALSE
7,1,2.236067977,0,0,C to B,12,"(25, 35)","[(21, 32), (21, 33), (21, 34), (28, 36), (28, 37), (28, 38), (28, 39)]","[(27, 34)]",FALSE
7,1,2.236067977,0,0,C to B,12,"(25, 35)","[(21, 32), (21, 33), (21, 34), (28, 36), (28, 37), (28, 38), (28, 39)]","[(27, 34)]",FALSE
7,1,3.16227766,0,0,C to B,12,"(25, 35)","[(21, 32), (21, 33), (21, 34), (28, 36), (28, 37), (28, 38), (28, 39)]","[(28, 34)]",FALSE
7,1,3.16227766,0,0,C to B,12,"(25, 35)","[(21, 32), (21, 33), (21, 34), (28, 36), (28, 37), (28, 38), (28, 39)]","[(28, 34)]",FALSE
7,1,4.123105626,0,0,C to B,12,"(25, 35)","[(21, 32), (21, 33), (21, 34), (28, 36), (28, 37), (28, 38), (28, 39)]","[(29, 34)]",FALSE
7,1,4.123105626,0,0,C to B,12,"(25, 35)","[(21, 32), (21, 33), (21, 34), (28, 36), (28, 37), (28, 38), (28, 39)]","[(29, 34)]",FALSE
7,0,0,0,0,C to B,12,"(25, 35)","[(21, 32), (21, 33), (21, 34), (28, 36), (28, 37), (28, 38), (28, 39)]",[],FALSE
4,1,4,0,0,C to B,12,"(26, 34)","[(21, 34), (28, 36), (28, 37), (28, 38)]","[(30, 34)]",FALSE
4,0,0,0,0,C to B,12,"(26, 34)","[(21, 34), (28, 36), (28, 37), (28, 38)]",[],FALSE
2,1,4.472135955,0,0,C to B,12,"(27, 33)","[(28, 36), (28, 37)]","[(31, 35)]",FALSE
2,1,0,0,0,C to B,12,"(27, 33)","[(28, 36), (28, 37)]","[(31, 36)]",FALSE
2,1,0,0,0,C to B,12,"(27, 33)","[(28, 36), (28, 37)]","[(31, 36)]",FALSE
2,1,4.472135955,0,0,C to B,12,"(27, 33)","[(28, 36), (28, 37)]","[(31, 35)]",FALSE
2,1,4.472135955,0,0,C to B,12,"(27, 33)","[(28, 36), (28, 37)]","[(31, 35)]",FALSE
2,1,3.16227766,0,0,C to B,12,"(27, 33)","[(28, 36), (28, 37)]","[(30, 34)]",FALSE
2,1,3.16227766,0,0,C to B,12,"(27, 33)","[(28, 36), (28, 37)]","[(30, 34)]",FALSE
2,1,2,0,0,C to B,12,"(27, 33)","[(28, 36), (28, 37)]","[(29, 33)]",FALSE
2,1,2,0,0,C to B,12,"(27, 33)","[(28, 36), (28, 37)]","[(29, 33)]",FALSE
2,1,1.414213562,0,0,C to B,12,"(27, 33)","[(28, 36), (28, 37)]","[(28, 32)]",FALSE
2,1,1.414213562,0,0,C to B,12,"(27, 33)","[(28, 36), (28, 37)]","[(28, 32)]",FALSE
2,1,2,0,0,C to B,12,"(27, 33)","[(28, 36), (28, 37)]","[(27, 31)]",FALSE
2,1,2,0,0,C to B,12,"(27, 33)","[(28, 36), (28, 37)]","[(27, 31)]",FALSE
2,1,3.16227766,0,0,C to B,12,"(27, 33)","[(28, 36), (28, 37)]","[(26, 30)]",FALSE
2,1,3.16227766,0,0,C to B,12,"(27, 33)","[(28, 36), (28, 37)]","[(26, 30)]",FALSE
2,1,4.472135955,0,0,C to B,12,"(27, 33)","[(28, 36), (28, 37)]","[(25, 29)]",FALSE
2,1,4.472135955,0,0,C to B,12,"(27, 33)","[(28, 36), (28, 37)]","[(25, 29)]",FALSE
2,0,0,0,0,C to B,12,"(27, 33)","[(28, 36), (28, 37)]",[],FALSE
2,0,0,0,0,C to B,12,"(28, 32)","[(28, 36), (28, 37)]",[],TRUE
0,0,0,0,0,C to B,12,"(29, 31)",[],[],TRUE
0,1,4.472135955,0,0,C to B,12,"(30, 30)",[],"[(34, 28)]",FALSE
0,1,4.472135955,0,0,C to B,12,"(30, 30)",[],"[(34, 28)]",FALSE
0,1,0,0,0,C to B,12,"(30, 30)",[],"[(34, 27)]",FALSE
0,1,0,0,0,C to B,12,"(30, 30)",[],"[(34, 27)]",FALSE
0,0,0,0,0,C to B,12,"(30, 30)",[],[],FALSE
1,1,0,0,0,C to B,12,"(30, 29)","[(28, 25)]","[(34, 26)]",FALSE
1,0,0,0,0,C to B,12,"(30, 29)","[(28, 25)]",[],FALSE
2,1,0,0,0,C to B,12,"(30, 28)","[(28, 24), (28, 25)]","[(34, 25)]",FALSE
2,0,0,0,0,C to B,12,"(30, 28)","[(28, 24), (28, 25)]",[],FALSE
4,1,0,0,0,C to B,12,"(30, 27)","[(27, 23), (28, 23), (28, 24), (28, 25)]","[(34, 24)]",FALSE
4,0,0,0,0,C to B,12,"(30, 27)","[(27, 23), (28, 23), (28, 24), (28, 25)]",[],FALSE
5,1,4.242640687,0,0,C to B,12,"(31, 26)","[(27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(34, 23)]",FALSE
5,2,0,3.16227766,323.1301024,C to B,12,"(31, 26)","[(27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(31, 21), (34, 22)]",FALSE
5,2,0,3.16227766,323.1301024,C to B,12,"(31, 26)","[(27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(31, 21), (34, 22)]",FALSE
5,1,4,0,0,C to B,12,"(31, 26)","[(27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(31, 22)]",FALSE
5,1,4,0,0,C to B,12,"(31, 26)","[(27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(31, 22)]",FALSE
5,1,3,0,0,C to B,12,"(31, 26)","[(27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(31, 23)]",FALSE
5,1,3,0,0,C to B,12,"(31, 26)","[(27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(31, 23)]",FALSE
5,1,2,0,0,C to B,12,"(31, 26)","[(27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(31, 24)]",FALSE
5,1,2,0,0,C to B,12,"(31, 26)","[(27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(31, 24)]",FALSE
5,1,1,0,0,C to B,12,"(31, 26)","[(27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(31, 25)]",FALSE
5,1,1,0,0,C to B,12,"(31, 26)","[(27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(31, 25)]",FALSE
5,1,0,0,0,C to B,12,"(31, 26)","[(27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(31, 26)]",FALSE
5,1,0,0,0,C to B,12,"(31, 26)","[(27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(31, 26)]",FALSE
5,2,1.414213562,3.16227766,341.5650512,C to B,12,"(31, 26)","[(27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(27, 28), (30, 27)]",FALSE
5,2,1.414213562,3.16227766,341.5650512,C to B,12,"(31, 26)","[(27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(27, 28), (30, 27)]",FALSE
5,2,2.236067977,2.828427125,349.6951535,C to B,12,"(31, 26)","[(27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(27, 29), (29, 27)]",FALSE
5,2,2.236067977,2.828427125,349.6951535,C to B,12,"(31, 26)","[(27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(27, 29), (29, 27)]",FALSE
5,2,3.16227766,3,325.3048465,C to B,12,"(31, 26)","[(27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(28, 27), (28, 30)]",FALSE
5,4,3.16227766,6.540922211,153.4349488,C to B,12,"(31, 26)","[(27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(28, 27), (28, 30), (31, 21), (33, 30)]",FALSE
5,3,4.123105626,7.712950314,153.4349488,C to B,12,"(31, 26)","[(27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(27, 27), (31, 21), (33, 30)]",FALSE
5,3,3.605551275,6.669263149,146.3099325,C to B,12,"(31, 26)","[(27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(27, 27), (31, 22), (33, 29)]",FALSE
5,2,3.605551275,7.280109889,213.6900675,C to B,12,"(31, 26)","[(27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(31, 22), (33, 29)]",FALSE
5,2,2.828427125,5.385164807,225,C to B,12,"(31, 26)","[(27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(31, 23), (33, 28)]",FALSE
5,2,2.828427125,5.385164807,225,C to B,12,"(31, 26)","[(27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(31, 23), (33, 28)]",FALSE
5,2,2,3.605551275,243.4349488,C to B,12,"(31, 26)","[(27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(31, 24), (33, 27)]",FALSE
5,2,2,3.605551275,243.4349488,C to B,12,"(31, 26)","[(27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(31, 24), (33, 27)]",FALSE
5,3,1,3.832824501,90,C to B,12,"(31, 26)","[(27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(31, 25), (33, 26), (35, 29)]",FALSE
5,3,1,3.832824501,90,C to B,12,"(31, 26)","[(27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(31, 25), (33, 26), (35, 29)]",FALSE
5,3,0,3.437918403,26.56505118,C to B,12,"(31, 26)","[(27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(31, 26), (33, 25), (35, 28)]",FALSE
5,3,0,3.437918403,26.56505118,C to B,12,"(31, 26)","[(27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(31, 26), (33, 25), (35, 28)]",FALSE
5,3,1,3.737034184,75.96375653,C to B,12,"(31, 26)","[(27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(31, 27), (33, 24), (35, 27)]",FALSE
5,3,1,3.737034184,75.96375653,C to B,12,"(31, 26)","[(27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(31, 27), (33, 24), (35, 27)]",FALSE
5,3,2.236067977,4.940555992,116.5650512,C to B,12,"(31, 26)","[(27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(30, 28), (33, 23), (35, 26)]",FALSE
5,3,2.236067977,4.940555992,116.5650512,C to B,12,"(31, 26)","[(27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(30, 28), (33, 23), (35, 26)]",FALSE
5,3,3.605551275,6.292970525,137.726311,C to B,12,"(31, 26)","[(27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(29, 29), (33, 22), (35, 25)]",FALSE
5,3,3.605551275,6.292970525,137.726311,C to B,12,"(31, 26)","[(27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(29, 29), (33, 22), (35, 25)]",FALSE
5,2,4.472135955,9.219544457,206.5650512,C to B,12,"(31, 26)","[(27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(28, 30), (35, 24)]",FALSE
5,2,4.472135955,9.219544457,206.5650512,C to B,12,"(31, 26)","[(27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(28, 30), (35, 24)]",FALSE
5,1,0,0,0,C to B,12,"(31, 26)","[(27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(35, 23)]",FALSE
5,1,0,0,0,C to B,12,"(31, 26)","[(27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(35, 23)]",FALSE
5,0,0,0,0,C to B,12,"(31, 26)","[(27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]",[],FALSE
7,1,0,0,0,C to B,12,"(31, 25)","[(27, 22), (27, 23), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(35, 22)]",FALSE
7,0,0,0,0,C to B,12,"(31, 25)","[(27, 22), (27, 23), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],FALSE
5,1,4.242640687,0,0,C to B,12,"(32, 24)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(35, 21)]",FALSE
5,2,0,9.486832981,216.8698976,C to B,12,"(32, 24)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(32, 29), (35, 20)]",FALSE
5,2,0,9.486832981,216.8698976,C to B,12,"(32, 24)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(32, 29), (35, 20)]",FALSE
5,1,4,0,0,C to B,12,"(32, 24)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(32, 28)]",FALSE
5,1,4,0,0,C to B,12,"(32, 24)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(32, 28)]",FALSE
5,1,3,0,0,C to B,12,"(32, 24)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(32, 27)]",FALSE
5,1,3,0,0,C to B,12,"(32, 24)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(32, 27)]",FALSE
5,1,2,0,0,C to B,12,"(32, 24)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(32, 26)]",FALSE
5,1,2,0,0,C to B,12,"(32, 24)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(32, 26)]",FALSE
5,1,1,0,0,C to B,12,"(32, 24)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(32, 25)]",FALSE
5,1,1,0,0,C to B,12,"(32, 24)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(32, 25)]",FALSE
5,1,0,0,0,C to B,12,"(32, 24)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(32, 24)]",FALSE
5,1,0,0,0,C to B,12,"(32, 24)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(32, 24)]",FALSE
5,1,1,0,0,C to B,12,"(32, 24)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(32, 23)]",FALSE
5,1,1,0,0,C to B,12,"(32, 24)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(32, 23)]",FALSE
5,1,2,0,0,C to B,12,"(32, 24)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(32, 22)]",FALSE
5,1,2,0,0,C to B,12,"(32, 24)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(32, 22)]",FALSE
5,1,3,0,0,C to B,12,"(32, 24)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(32, 21)]",FALSE
5,1,3,0,0,C to B,12,"(32, 24)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(32, 21)]",FALSE
5,1,4,0,0,C to B,12,"(32, 24)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(32, 20)]",FALSE
5,1,4,0,0,C to B,12,"(32, 24)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(32, 20)]",FALSE
5,1,0,0,0,C to B,12,"(32, 24)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(32, 19)]",FALSE
5,1,0,0,0,C to B,12,"(32, 24)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(32, 19)]",FALSE
5,0,0,0,0,C to B,12,"(32, 24)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],FALSE
7,2,4.123105626,1.414213562,345.9637565,C to B,12,"(32, 23)","[(27, 23), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(32, 18), (33, 19)]",FALSE
